record_type,timestamp_local,outcome,tmdb_title_key,display_title,fetch_summary_head,app_streaming_context,raw_title_context,notes
tmdb_quality,2026-05-23 18:21:33,SUCCESS,The Thinking Game,The Thinking Game,The Thinking Game,"app_name=""Prime Video"" app_id=""com.amazon.aiv.AIVApp"" streaming_service_label=""Prime Video"" streaming_service_badge=""App logos/AppLogo_PrimeVideo.png""","raw_title=""The Thinking Game"" raw_query=""The Thinking Game"" layer_series_title=""The Thinking Game""",
tmdb_quality,2026-05-23 18:25:25,SUCCESS,Chicken People,Chicken People,Chicken People,"app_name=""Prime Video"" app_id=""com.amazon.aiv.AIVApp"" streaming_service_label=""Prime Video"" streaming_service_badge=""App logos/AppLogo_PrimeVideo.png""","raw_title=""Chicken People"" raw_query=""Chicken People"" layer_series_title=""Chicken People""",
tmdb_quality,2026-05-23 18:33:07,SUCCESS,Freaks and Geeks,Freaks and Geeks,Freaks and Geeks,"app_name=""Prime Video"" app_id=""com.amazon.aiv.AIVApp"" streaming_service_label=""Prime Video"" streaming_service_badge=""App logos/AppLogo_PrimeVideo.png""","raw_title=""Freaks and Geeks"" raw_query=""Freaks and Geeks"" layer_series_title=""Freaks and Geeks""",
tmdb_quality,2026-05-23 18:37:52,SUCCESS,California Typewriter,California Typewriter,California Typewriter,"app_name=""Prime Video"" app_id=""com.amazon.aiv.AIVApp"" streaming_service_label=""Prime Video"" streaming_service_badge=""App logos/AppLogo_PrimeVideo.png""","raw_title=""California Typewriter"" raw_query=""California Typewriter"" layer_series_title=""California Typewriter""",
tmdb_quality,2026-06-17 19:55:22,SUCCESS,Casper,Casper,Casper,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Casper"" raw_query=""Casper"" layer_series_title=""Casper""",
tmdb_quality,2026-06-19 09:58:15,SUCCESS,Toy Story 4,Toy Story 4,Toy Story 4,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Toy Story 4"" raw_query=""Toy Story 4"" layer_series_title=""Toy Story 4""",
tmdb_quality,2026-06-29 00:25:19,SUCCESS,Doctor Sleep,Doctor Sleep,Doctor Sleep,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Doctor Sleep"" raw_query=""Doctor Sleep"" layer_series_title=""Doctor Sleep""",
tmdb_quality,2026-06-30 00:28:08,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-06-30 00:47:54,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-06-30 01:10:48,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-06-30 01:32:52,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-06-30 08:07:39,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-01 15:16:25,SUCCESS,Greyhound,Greyhound,Greyhound,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Greyhound"" raw_query=""Greyhound"" layer_series_title=""Greyhound""",
tmdb_quality,2026-07-01 20:57:48,SUCCESS,Song Sung Blue,Song Sung Blue,Song Sung Blue,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Song Sung Blue (2025)"" raw_query=""Song Sung Blue (2025)"" layer_series_title=""Song Sung Blue (2025)""",
tmdb_quality,2026-07-03 03:04:50,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:08:56,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:09:27,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:12:29,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:20:00,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:22:23,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:31:15,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:33:00,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:39:23,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:46:06,SUCCESS,The End of an Era,The End of an Era,The End of an Era,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""The End of an Era"" raw_query=""The End of an Era"" layer_series_title=""The End of an Era""",
tmdb_quality,2026-07-03 03:52:30,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-07-03 08:59:31,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-07-03 09:07:26,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-03 09:11:03,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-03 09:33:00,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-03 09:54:43,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-03 09:57:39,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-03 10:19:10,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-03 10:27:19,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-03 10:40:32,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-03 10:42:06,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-03 11:58:14,SUCCESS,Bluey,Bluey,Bluey,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey"" raw_query=""Bluey"" layer_series_title=""Bluey""",
tmdb_quality,2026-07-03 19:06:16,SUCCESS,Bluey,Bluey,Bluey,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey"" raw_query=""Bluey"" layer_series_title=""Bluey""",
tmdb_quality,2026-07-03 20:12:18,SUCCESS,Ernest Goes to Camp,Ernest Goes to Camp,Ernest Goes to Camp,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Ernest Goes To Camp (1987)"" raw_query=""Ernest Goes To Camp (1987)"" layer_series_title=""Ernest Goes To Camp (1987)""",
tmdb_quality,2026-07-03 20:55:10,SUCCESS,Wall Engravings,Wall Engravings,Wall Engravings,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""WALL•E"" raw_query=""WALL•E"" layer_series_title=""WALL•E""",
tmdb_quality,2026-07-03 21:16:48,SUCCESS,WALL·E,WALL·E,WALL·E,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""WALL•E"" raw_query=""WALL•E"" layer_series_title=""WALL•E""",
tmdb_quality,2026-07-03 21:27:13,SUCCESS,WALL·E,WALL·E,WALL·E,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""WALL•E"" raw_query=""WALL•E"" layer_series_title=""WALL•E""",
tmdb_quality,2026-07-03 23:43:11,SUCCESS,Anaconda,Anaconda,Anaconda,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Anaconda (2025)"" raw_query=""Anaconda (2025)"" layer_series_title=""Anaconda (2025)""",
tmdb_quality,2026-07-04 00:44:36,SUCCESS,Will Ferrell_ Larger than Life,Will Ferrell: Larger than Life,Will Ferrell_ Larger than Life,"app_name=""Peacock"" app_id=""com.peacocktv.peacock"" streaming_service_label=""Peacock"" streaming_service_badge=""App logos/AppLogo_Peacock.png""","raw_title=""Will Ferrell: May 16, 2026"" raw_query=""Will Ferrell"" layer_series_title=""Will Ferrell: May 16, 2026""",
tmdb_quality,2026-07-04 00:44:48,FAILURE,Will Ferrell_ Larger than Life,Will Ferrell: Larger than Life,Will Ferrell_ Larger than Life,"app_name=""Peacock"" app_id=""com.peacocktv.peacock"" streaming_service_label=""Peacock"" streaming_service_badge=""App logos/AppLogo_Peacock.png""","raw_title=""Will Ferrell: May 16, 2026"" raw_query=""Will Ferrell"" layer_series_title=""Will Ferrell: May 16, 2026""",
tmdb_quality,2026-07-04 02:21:13,SUCCESS,Taylor Swift _ The Eras Tour _ The Final Show,Taylor Swift | The Eras Tour | The Final Show,Taylor Swift _ The Eras Tour _ The Final Show,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Taylor Swift | The Eras Tour | The Final Show"" raw_query=""Taylor Swift | The Eras Tour | The Final Show"" layer_series_title=""Taylor Swift | The Eras Tour | The Final Show""",
tmdb_quality,2026-07-04 09:59:02,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-04 11:54:31,FAILURE,,,user_flagged,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Snoopy in Space: The Search for Life"" raw_query=""Snoopy in Space"" layer_series_title=""Snoopy in Space: The Search for Life""",
tmdb_retry,2026-07-04 11:54:32,,,,,,,"{""event"": ""tmdb_error_flag_retry"", ""rule_index"": 0, ""rule_id"": ""tv+raw_title"", ""prefer"": ""tv"", ""query_source"": ""raw_title"", ""query_sent"": ""Snoopy in Space"", ""primary_query"": ""Snoopy in Space: The Search for Life"", ""raw_title_query"": ""Snoopy in Space"", ""alternate_available"": false, ""alternate_query"": null, ""t"": ""2026-07-04T15:54:32.072190+00:00""}"
tmdb_quality,2026-07-04 11:54:34,FAILURE,,,user_flagged,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Snoopy in Space: The Search for Life"" raw_query=""Snoopy in Space"" layer_series_title=""Snoopy in Space: The Search for Life""",
tmdb_retry,2026-07-04 11:54:34,,,,,,,"{""event"": ""tmdb_error_flag_retry"", ""rule_index"": 1, ""rule_id"": ""tv+alternate_query"", ""prefer"": ""tv"", ""query_source"": ""alternate"", ""query_sent"": ""Snoopy in Space"", ""primary_query"": ""Snoopy in Space: The Search for Life"", ""raw_title_query"": ""Snoopy in Space"", ""alternate_available"": false, ""alternate_query"": null, ""t"": ""2026-07-04T15:54:34.748274+00:00""}"
tmdb_quality,2026-07-04 11:54:41,FAILURE,Snoopy in Space_ The Search for Life,Snoopy in Space: The Search for Life,user_flagged,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Snoopy in Space: The Search for Life"" raw_query=""Snoopy in Space"" layer_series_title=""Snoopy in Space: The Search for Life""",
tmdb_retry,2026-07-04 11:54:41,,,,,,,"{""event"": ""tmdb_error_flag_retry"", ""rule_index"": 2, ""rule_id"": ""auto+raw_title"", ""prefer"": ""auto"", ""query_source"": ""raw_title"", ""query_sent"": ""Snoopy in Space"", ""primary_query"": ""Snoopy in Space: The Search for Life"", ""raw_title_query"": ""Snoopy in Space"", ""alternate_available"": false, ""alternate_query"": null, ""t"": ""2026-07-04T15:54:41.199798+00:00""}"
tmdb_quality,2026-07-06 10:19:17,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-06 10:28:13,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-06 11:08:01,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-07 10:13:27,SUCCESS,A Minecraft Movie,A Minecraft Movie,A Minecraft Movie,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""A Minecraft Movie"" raw_query=""A Minecraft Movie"" layer_series_title=""A Minecraft Movie""",
tmdb_quality,2026-07-20 19:59:42,SUCCESS,What About Bob,What About Bob?,What About Bob,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""What About Bob?"" raw_query=""What About Bob?"" layer_series_title=""What About Bob?""",
tmdb_quality,2026-07-20 19:59:46,SUCCESS,What About Bob,What About Bob?,What About Bob,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""What About Bob?"" raw_query=""What About Bob?"" layer_series_title=""What About Bob?""",
tmdb_quality,2026-07-21 16:06:28,SUCCESS,Meet Spidey and his Amazing Friends,Meet Spidey and his Amazing Friends,Spidey and His Amazing Friends,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Meet Spidey and his Amazing Friends"" raw_query=""Meet Spidey and his Amazing Friends"" layer_series_title=""Meet Spidey and his Amazing Friends""",
tmdb_quality,2026-07-21 16:06:30,SUCCESS,Meet Spidey and his Amazing Friends,Meet Spidey and his Amazing Friends,Spidey and His Amazing Friends,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Meet Spidey and his Amazing Friends"" raw_query=""Meet Spidey and his Amazing Friends"" layer_series_title=""Meet Spidey and his Amazing Friends""",
tmdb_quality,2026-07-21 16:14:41,SUCCESS,Spidey and His Amazing Friends,Spidey and His Amazing Friends,Spidey and His Amazing Friends,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Spidey and his Amazing Friends"" raw_query=""Spidey and his Amazing Friends"" layer_series_title=""Spidey and his Amazing Friends""",
tmdb_quality,2026-07-21 16:28:02,SUCCESS,Spidey and His Amazing Friends,Spidey and His Amazing Friends,Spidey and His Amazing Friends,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Spidey and his Amazing Friends"" raw_query=""Spidey and his Amazing Friends"" layer_series_title=""Spidey and his Amazing Friends""",
tmdb_quality,2026-07-21 16:34:51,SUCCESS,Spidey and His Amazing Friends,Spidey and His Amazing Friends,Spidey and His Amazing Friends,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Spidey and his Amazing Friends"" raw_query=""Spidey and his Amazing Friends"" layer_series_title=""Spidey and his Amazing Friends""",
tmdb_quality,2026-07-21 16:37:20,SUCCESS,Spidey and His Amazing Friends,Spidey and His Amazing Friends,Spidey and His Amazing Friends,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Spidey and his Amazing Friends"" raw_query=""Spidey and his Amazing Friends"" layer_series_title=""Spidey and his Amazing Friends""",
tmdb_quality,2026-07-21 16:44:00,SUCCESS,Spidey and His Amazing Friends,Spidey and His Amazing Friends,Spidey and His Amazing Friends,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Spidey and his Amazing Friends"" raw_query=""Spidey and his Amazing Friends"" layer_series_title=""Spidey and his Amazing Friends""",
tmdb_quality,2026-07-21 16:50:24,SUCCESS,Spidey and His Amazing Friends,Spidey and His Amazing Friends,Spidey and His Amazing Friends,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Spidey and his Amazing Friends"" raw_query=""Spidey and his Amazing Friends"" layer_series_title=""Spidey and his Amazing Friends""",
tmdb_quality,2026-07-21 18:03:06,SUCCESS,What About Bob,What About Bob?,What About Bob,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""What About Bob?"" raw_query=""What About Bob?"" layer_series_title=""What About Bob?""",
tmdb_quality,2026-07-23 23:25:16,SUCCESS,Now You See Me 2,Now You See Me 2,Now You See Me 2,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Now You See Me 2"" raw_query=""Now You See Me 2"" layer_series_title=""Now You See Me 2""",
tmdb_quality,2026-07-23 23:25:25,SUCCESS,Now You See Me 2,Now You See Me 2,Now You See Me 2,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Now You See Me 2"" raw_query=""Now You See Me 2"" layer_series_title=""Now You See Me 2""",
tmdb_quality,2026-07-23 23:37:22,SUCCESS,Now You See Me 2,Now You See Me 2,Now You See Me 2,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Now You See Me 2"" raw_query=""Now You See Me 2"" layer_series_title=""Now You See Me 2""",
tmdb_quality,2026-07-23 23:42:48,SUCCESS,Anaconda (2025),Anaconda (2025),Anaconda,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Anaconda (2025)"" raw_query=""Anaconda (2025)"" layer_series_title=""Anaconda (2025)""",
tmdb_quality,2026-07-23 23:44:00,SUCCESS,Anaconda (2025),Anaconda (2025),Anaconda,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Anaconda (2025)"" raw_query=""Anaconda (2025)"" layer_series_title=""Anaconda (2025)""",
tmdb_quality,2026-07-24 07:41:03,SUCCESS,Forgetting Sarah Marshall,Forgetting Sarah Marshall,Forgetting Sarah Marshall,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Forgetting Sarah Marshall"" raw_query=""Forgetting Sarah Marshall"" layer_series_title=""Forgetting Sarah Marshall""",
tmdb_quality,2026-07-24 07:41:18,SUCCESS,Forgetting Sarah Marshall,Forgetting Sarah Marshall,Forgetting Sarah Marshall,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Forgetting Sarah Marshall"" raw_query=""Forgetting Sarah Marshall"" layer_series_title=""Forgetting Sarah Marshall""",
